id,rating,tournaments,champions,championNext
8827,2468,0,1,1
8828,752,1,1,1
8829,1179,0,1,1
8830,2723,1,0,1
8831,884,0,0,1
8832,2257,0,0,1
8833,1148,1,0,0
8834,664,0,0,0
8835,2788,0,0,1
8836,2071,0,1,1
8837,2770,0,0,1
8838,1606,0,0,0
8839,413,0,0,0
8840,1233,0,1,0
8841,512,0,0,0
8842,784,1,0,0
8843,1246,1,0,1
8844,2655,1,0,1
8845,969,0,0,1
8846,1429,0,0,1
8847,579,0,0,1
8848,1210,0,0,1
8849,955,0,1,0
8850,2201,1,0,1
8851,2117,0,0,1
8852,2128,0,1,1
8853,1392,1,0,1
8854,733,0,0,0
8855,1012,1,0,1
8856,2297,0,0,1
8857,2467,1,0,1
8858,1435,0,0,0
8859,2203,0,0,0
8860,1686,0,0,1
8861,1235,1,1,1
8862,2184,1,0,1
8863,2989,0,1,1
8864,662,1,0,0
8865,601,0,0,0
8866,2285,0,0,1
8867,430,0,0,1
8868,1968,0,0,1
8869,2024,1,0,1
8870,1525,0,0,1
8871,1340,1,0,0
8872,616,0,0,1
8873,2513,0,0,1
8874,653,0,0,0
8875,808,0,0,0
8876,2073,0,0,0
8877,1144,0,0,1
8878,972,1,1,1
8879,2229,1,1,1
8880,2188,0,0,1
8881,1551,0,0,0
8882,1826,0,1,1
8883,1620,0,0,1
8884,1040,1,0,0
8885,479,0,0,0
8886,1686,0,0,0
8887,1896,0,0,1
8888,2101,0,0,0
8889,2819,0,0,1
8890,2714,0,0,1
8891,1597,0,2,1
8892,828,0,0,0
8893,1063,0,0,1
8894,2722,1,1,1
8895,440,0,1,0
8896,1936,0,1,0
8897,1934,6,6,1
8898,1181,0,0,0
8899,2502,0,0,1
8900,2268,0,1,1
8901,1815,0,0,0
8902,2156,0,0,0
8903,965,1,0,0
8904,1663,0,0,0
8905,2761,0,1,1
8906,2588,0,0,1
8907,2789,0,0,1
8908,541,0,0,0
8909,2526,0,0,0
8910,1502,0,0,0
8911,2013,0,1,1
8912,2160,0,0,1
8913,830,1,1,1
8914,582,0,1,0
8915,1816,2,0,1
8916,1397,0,0,0
8917,443,0,0,0
8918,898,0,0,0
8919,1540,0,0,0
8920,1765,0,0,1
8921,891,0,0,0
8922,1618,1,0,0
8923,1218,2,0,0
8924,1024,0,0,0
8925,2613,0,0,1
8926,2558,0,1,1
8927,747,0,0,1
8928,2787,0,1,1
8929,1764,0,0,1
8930,2212,0,0,0
8931,2333,0,1,0
8932,1663,1,0,0
8933,1257,0,0,0
8934,925,1,1,0
8935,1738,0,0,0
8936,598,1,1,0
8937,623,0,0,0
8938,1305,0,1,0
8939,1749,0,0,0
8940,1024,0,2,0
8941,1201,0,0,0
8942,800,0,0,0
8943,1186,1,0,1
8944,1427,0,0,1
8945,2105,0,0,0
8946,1194,0,0,1
8947,1355,0,0,1
8948,2374,1,0,1
8949,1723,0,0,1
8950,955,0,0,1
8951,2639,0,0,1
8952,2443,3,0,1
8953,900,0,1,0
8954,2329,1,0,1
8955,1079,0,0,0
8956,1728,1,0,1
8957,3000,0,1,1
8958,757,2,2,1
8959,1036,1,0,1
8960,459,0,0,0
8961,1686,1,0,1
8962,1466,1,0,0
8963,1311,0,0,0
8964,2590,0,1,1
8965,2391,1,0,0
8966,1199,0,0,0
8967,978,0,1,0
8968,2180,0,0,0
8969,598,0,0,0
8970,2714,1,0,1
8971,1558,2,2,1
8972,1021,0,0,1
8973,1901,0,0,1
8974,2953,0,1,1
8975,1221,1,1,1
8976,2992,0,1,1
8977,2244,0,0,0
8978,859,0,2,0
8979,1055,1,0,0
8980,2877,1,0,1
8981,2239,0,0,1
8982,1445,0,0,0
8983,2745,0,1,1
8984,710,0,1,0
8985,1284,1,0,0
8986,2334,1,0,0
8987,779,0,0,0
8988,2207,0,0,1
8989,1978,0,0,0
8990,2111,1,0,1
8991,434,0,1,1
8992,1303,1,0,1
8993,2911,1,0,1
8994,2154,0,0,1
8995,1902,0,0,1
8996,1480,0,1,1
8997,2656,0,0,1
8998,716,0,1,0
8999,1022,1,0,0
9000,498,0,0,1
9001,997,2,2,1
9002,2048,0,0,1
9003,2445,1,0,1
9004,1960,1,0,0
9005,1232,0,0,0
9006,778,0,0,0
9007,968,0,1,0
9008,2049,1,1,1
9009,2228,0,1,1
9010,1642,0,0,0
9011,2817,1,0,1
9012,1741,1,1,1
9013,1512,0,0,0
9014,1028,0,0,0
9015,1590,2,0,0
9016,1052,0,0,0
9017,2317,0,1,1
9018,1921,0,0,0
9019,1078,0,0,1
9020,2936,0,0,1
9021,2368,1,0,1
9022,1228,0,0,1
9023,2647,0,0,1
9024,2567,0,0,1
9025,2510,0,0,1
9026,1519,1,0,0
9027,1415,0,0,0
9028,1097,1,0,0
9029,2448,0,0,1
9030,2855,0,0,1
9031,422,0,0,1
9032,2853,0,0,1
9033,1354,0,0,1
9034,2929,0,0,1
9035,2959,0,0,1
9036,1130,0,0,0
9037,1796,0,0,0
9038,1142,0,0,0
9039,2124,2,0,1
9040,1062,0,0,1
9041,992,0,0,0
9042,2759,0,0,1
9043,2512,1,0,0
9044,1201,0,0,0
9045,1021,0,0,0
9046,1793,0,0,1
9047,2571,0,0,1
9048,441,1,0,0
9049,1809,0,3,1
9050,652,0,0,0
9051,1541,0,1,0
9052,1999,0,1,1
9053,689,0,0,0
9054,1448,0,1,1
9055,2185,0,0,0
9056,1322,0,0,0
9057,2302,0,0,1
9058,2459,0,0,0
9059,1454,0,0,0
9060,1824,0,0,1
9061,1353,1,0,0
9062,1700,0,0,1
9063,1881,1,0,1
9064,2533,1,1,1
9065,2545,0,0,1
9066,2187,1,0,1
9067,2732,0,0,1
9068,1854,0,0,1
9069,2879,1,0,1
9070,644,0,0,0
9071,1324,0,1,1
9072,1421,0,1,1
9073,2001,0,0,1
9074,414,0,0,1
9075,948,0,0,0
9076,1348,0,0,1
9077,929,0,0,1
9078,2572,1,0,0
9079,752,0,1,0
9080,1955,0,0,0
9081,1996,0,0,1
9082,786,0,0,0
9083,1137,0,2,1
9084,777,0,0,0
9085,1899,0,0,0
9086,2786,0,0,1
9087,965,0,0,1
9088,2415,0,0,1
9089,1592,1,0,1
9090,877,0,0,0
9091,1203,0,1,1
9092,2621,0,1,1
9093,1700,1,1,1
9094,956,0,0,0
9095,533,0,0,0
9096,1257,0,0,1
9097,990,0,0,0
9098,2510,0,1,0
9099,1681,1,0,1
9100,1242,1,1,1
9101,2719,1,0,1
9102,1557,0,0,1
9103,1871,0,1,0
9104,2322,0,0,0
9105,2327,0,0,1
9106,1162,0,0,0
9107,2890,0,1,1
9108,974,0,0,0
9109,478,0,1,0
9110,2927,0,0,1
9111,915,0,0,1
9112,2244,0,0,1
9113,2890,2,0,1
9114,1382,0,0,0
9115,2029,0,0,1
9116,2748,0,1,1
9117,1647,0,0,0
9118,1727,0,0,1
9119,1371,0,0,0
9120,1274,0,0,0
9121,2689,2,2,1
9122,2440,0,0,1
9123,2353,0,0,1
9124,1437,0,0,1
9125,2022,0,0,1
9126,1646,0,0,0
9127,2443,0,0,1
9128,2250,0,0,1
9129,2266,0,0,1
9130,2081,0,1,1
9131,1862,0,0,0
9132,2509,0,0,1
9133,2742,0,0,1
9134,659,0,0,0
9135,2412,0,0,1
9136,1592,0,0,0
9137,2325,0,0,1
9138,2525,0,0,1
9139,2006,0,1,1
9140,1056,0,1,1
9141,2861,0,0,1
9142,1271,0,0,0
9143,1451,1,0,1
9144,981,0,0,0
9145,2439,0,0,0
9146,453,0,1,0
9147,2771,0,0,1
9148,2661,2,0,1
9149,2792,1,0,1
9150,1210,1,0,0
9151,1564,1,0,1
9152,1739,0,0,1
9153,913,0,1,1
9154,2484,0,0,0
9155,2213,0,0,1
9156,2285,0,0,1
9157,790,0,1,0
9158,2436,1,0,1
9159,677,0,0,0
9160,899,0,0,0
9161,466,0,1,0
9162,1043,0,0,1
9163,2971,0,0,1
9164,2788,0,0,1
9165,821,0,0,1
9166,622,0,0,0
9167,1758,0,1,0
9168,886,0,0,0
9169,878,0,1,1
9170,1374,0,0,1
9171,1352,0,0,0
9172,2029,0,1,1
9173,2802,0,0,0
9174,1594,0,0,1
9175,1833,0,0,1
9176,1735,0,1,1
9177,986,0,0,1
9178,2010,1,0,0
9179,1609,0,0,1
9180,2301,0,1,1
9181,1132,0,0,0
9182,1707,1,0,1
9183,1855,0,0,1
9184,1132,0,0,0
9185,1263,0,0,0
9186,2942,0,1,1
9187,1720,0,0,1
9188,970,2,0,0
9189,1708,1,0,0
9190,1162,0,1,0
9191,773,1,0,0
9192,531,0,0,0
9193,2897,0,0,1
9194,2291,0,0,1
9195,2189,0,0,0
9196,1290,0,1,0
9197,1194,0,0,1
9198,491,1,0,0
9199,652,0,0,0
9200,2625,0,0,1
9201,2334,0,0,1
9202,695,2,0,1
9203,997,0,0,0
9204,1821,0,1,1
9205,1122,0,0,0
9206,2900,0,0,1
9207,754,0,0,0
9208,436,0,1,0
9209,2524,1,1,1
9210,1505,0,0,0
9211,2483,0,0,0
9212,2392,0,1,1
9213,2039,1,0,0
9214,2730,0,0,1
9215,2521,1,0,1
9216,845,0,1,0
9217,2741,0,1,1
9218,543,0,0,0
9219,1470,0,0,1
9220,1544,0,0,0
9221,2155,1,0,1
9222,1036,0,0,0
9223,995,0,1,0
9224,1858,2,0,1
9225,1841,0,0,1
9226,984,0,0,1
9227,648,1,0,0
9228,1209,0,0,0
9229,2531,1,1,0
9230,2513,0,0,1
9231,1054,0,0,0
9232,2692,0,0,1
9233,1741,0,1,1
9234,1067,1,1,1
9235,1059,0,0,0
9236,459,0,0,1
9237,2905,1,0,1
9238,2981,0,1,1
9239,1830,0,1,0
9240,2308,0,1,1
9241,1080,0,0,1
9242,836,0,0,0
9243,1633,0,0,1
9244,2831,0,1,1
9245,1845,0,0,1
9246,1608,0,0,1
9247,2489,0,0,1
9248,1484,1,0,0
9249,605,0,0,0
9250,1767,0,0,1
9251,2865,0,0,1
9252,1136,0,0,0
9253,889,1,0,0
9254,871,1,0,0
9255,1949,1,0,1
9256,2368,1,0,0
9257,1458,0,2,0
9258,2760,1,0,1
9259,785,1,1,1
9260,2386,0,0,1
9261,2055,1,1,0
9262,458,0,0,1
9263,2378,0,0,1
9264,2500,0,0,1
9265,790,1,0,0
9266,1190,0,0,0
9267,2913,0,0,1
9268,909,0,0,1
9269,779,1,1,1
9270,2916,1,0,1
9271,830,0,1,0
9272,1465,0,0,0
9273,1126,0,0,1
9274,2076,0,0,0
9275,1441,2,0,0
9276,1479,0,0,0
9277,1482,1,0,0
9278,1529,0,0,1
9279,610,0,0,0
9280,1784,0,1,1
9281,894,0,0,0
9282,2841,1,0,1
9283,1732,0,0,1
9284,539,0,0,0
9285,2727,0,2,1
9286,1242,2,2,1
9287,925,0,0,0
9288,2950,0,0,1
9289,1066,0,0,0
9290,2291,0,0,0
9291,1019,0,1,0
9292,1493,0,1,1
9293,2962,0,0,1
9294,2190,0,0,0
9295,438,0,0,0
9296,1760,0,0,1
9297,2231,0,2,1
9298,1530,1,0,0
9299,1015,0,1,0
9300,1742,0,0,0
9301,2278,1,1,1
9302,1649,0,0,1
9303,1206,0,0,1
9304,2340,0,0,1
9305,2059,0,1,1
9306,1430,0,0,0
9307,2184,0,0,1
9308,2208,0,0,1
9309,1213,1,0,0
9310,2370,0,0,1
9311,1574,1,1,1
9312,1042,1,0,0
9313,2604,0,0,1
9314,1655,0,0,1
9315,2929,1,0,1
9316,2134,1,0,1
9317,722,0,0,1
9318,2692,0,0,1
9319,781,0,0,0
9320,1228,0,0,0
9321,1038,1,0,0
9322,1534,1,0,0
9323,2179,0,1,0
9324,703,0,1,1
9325,1330,0,0,1
9326,2686,0,0,1
9327,2420,0,1,1
9328,2962,1,0,1
9329,1858,0,0,1
9330,727,0,0,0
9331,839,0,0,0
9332,2523,0,0,1
9333,2623,0,0,1
9334,1054,0,0,1
9335,2830,0,0,1
9336,490,2,0,0
9337,1628,0,1,1
9338,1915,0,1,1
9339,1140,1,0,0
9340,754,0,0,0
9341,667,1,0,0
9342,1949,0,0,1
9343,956,0,1,0
9344,1385,0,0,0
9345,2398,1,0,0
9346,2847,0,0,1
9347,2140,0,0,0
9348,1714,0,0,1
9349,1300,1,1,1
9350,2259,0,0,0
9351,1951,0,0,0
9352,470,0,0,0
9353,2948,1,1,1
9354,2351,0,0,0
9355,2763,0,0,1
9356,2574,0,0,1
9357,1816,0,1,1
9358,1718,1,0,1
9359,1779,0,0,1
9360,1508,1,1,1
9361,643,0,0,0
9362,2820,0,0,1
9363,688,1,0,1
9364,838,0,0,1
9365,628,0,0,0
9366,777,0,2,0
9367,2325,0,0,0
9368,490,0,0,0
9369,1598,1,0,1
9370,1735,0,0,1
9371,2045,1,1,1
9372,2351,0,0,1
9373,449,0,0,0
9374,2393,0,0,1
9375,2202,0,0,1
9376,796,0,0,0
9377,1435,0,0,1
9378,1440,1,0,0
9379,891,0,0,0
9380,823,0,0,1
9381,2266,1,0,1
9382,2807,2,0,1
9383,2903,1,1,1
9384,2785,1,1,1
9385,2767,0,0,1
9386,2368,0,0,1
9387,738,0,0,0
9388,1112,0,0,0
9389,1600,0,0,1
9390,2838,1,1,1
9391,1263,0,1,0
9392,1005,0,0,0
9393,1420,0,1,1
9394,2220,0,0,1
9395,470,0,1,0
9396,1519,0,1,1
9397,2968,2,0,1
9398,1130,0,0,1
9399,1402,0,1,0
9400,1425,0,0,1
9401,2085,0,0,0
9402,511,0,0,0
9403,1943,0,1,0
9404,1303,1,0,0
9405,1339,0,0,0
9406,405,0,0,0
9407,1416,0,1,1
9408,2009,0,0,1
9409,1184,0,1,1
9410,2770,1,1,1
9411,684,0,2,1
9412,2106,1,0,0
9413,2953,0,0,1
9414,1516,0,0,1
9415,2193,0,0,1
9416,2493,1,1,1
9417,1305,0,0,0
9418,1653,0,0,1
9419,2625,0,0,1
9420,1937,0,1,0
9421,2180,0,0,0
9422,2826,0,1,1
9423,1296,0,0,0
9424,491,1,1,0
9425,774,0,0,0
9426,1892,1,0,0
9427,2195,0,1,1
9428,2346,1,0,1
9429,1051,0,0,0
9430,1918,0,0,1
9431,1885,1,1,1
9432,1097,0,1,0
9433,2073,0,0,1
9434,1879,0,0,0
9435,1112,0,1,0
9436,1850,2,2,1
9437,1508,0,0,0
9438,1390,0,1,0
9439,1377,0,0,1
9440,585,2,0,1
9441,2851,0,0,1
9442,1027,0,0,1
9443,861,0,0,1
9444,1652,0,1,0
9445,2122,0,2,1
9446,1833,1,0,0
9447,2861,1,0,1
9448,2051,0,0,1
9449,1395,0,0,1
9450,2394,1,0,1
9451,2319,0,0,1
9452,699,0,0,0
9453,1392,1,0,0
9454,2294,1,0,1
9455,952,0,0,0
9456,1368,0,0,0
9457,2710,0,2,1
9458,405,4,4,0
9459,2417,0,0,1
9460,1753,0,0,1
9461,2664,0,0,1
9462,2164,1,0,0
9463,2045,2,0,1
9464,1469,0,0,1
9465,2697,0,0,1
9466,1356,0,0,1
9467,1222,1,0,1
9468,2036,0,0,1
9469,2921,0,1,1
9470,1478,0,1,0
9471,2874,0,0,1
9472,464,0,0,0
9473,1603,0,0,1
9474,858,0,0,0
9475,932,0,1,0
9476,1464,1,0,1
9477,1843,0,0,1
9478,1784,0,0,0
9479,1227,0,0,0
9480,2483,0,0,0
9481,2197,1,0,1
9482,2582,0,1,1
9483,2389,1,1,1
9484,1207,0,0,1
9485,1847,0,1,0
9486,603,0,0,0
9487,2714,0,0,0
9488,2953,2,2,1
9489,594,0,0,0
9490,2157,1,0,0
9491,2157,0,0,1
9492,710,1,0,1
9493,2211,1,0,0
9494,2003,0,0,1
9495,1821,1,0,0
9496,2836,0,0,1
9497,1922,1,0,0
9498,1471,0,0,1
9499,2008,0,1,1
9500,2874,0,0,1
9501,2876,0,2,1
9502,2866,0,0,1
9503,2367,0,0,1
9504,671,0,0,0
9505,2510,0,0,1
9506,1065,0,0,0
9507,2974,1,1,1
9508,607,0,0,1
9509,2708,0,1,1
9510,568,0,0,1
9511,1515,0,0,0
9512,2470,0,0,1
9513,427,0,0,0
9514,1233,1,0,1
9515,672,0,0,0
9516,791,2,0,1
9517,2359,0,0,1
9518,692,1,1,0
9519,2179,0,0,0
9520,2391,0,0,1
9521,1267,0,1,0
9522,2979,0,0,1
9523,1289,1,0,0
9524,2899,0,0,0
9525,1718,0,0,1
9526,1640,0,1,0
9527,1055,0,0,0
9528,2954,0,0,1
9529,1257,0,1,0
9530,1165,0,0,1
9531,1633,0,0,0
9532,636,2,0,0
9533,944,0,0,0
9534,2220,0,0,1
9535,413,0,1,0
9536,1350,0,0,0
9537,1844,0,0,1
9538,2071,0,0,0
9539,1860,1,0,1
9540,2901,0,0,1
9541,1003,0,0,0
9542,525,0,1,0
9543,1886,1,0,0
9544,1900,1,1,0
9545,1408,0,0,0
9546,2688,0,1,1
9547,2092,0,0,1
9548,1551,0,0,0
9549,2597,0,2,1
9550,933,1,0,1
9551,1522,0,0,1
9552,2525,0,0,1
9553,2712,0,1,1
9554,2544,0,0,1
9555,2669,0,1,1
9556,1330,0,0,0
9557,1424,0,0,0
9558,2036,0,0,1
9559,723,0,0,0
9560,2061,1,0,1
9561,1504,0,1,0
9562,2671,0,0,1
9563,481,1,0,0
9564,1459,0,0,1
9565,710,0,0,1
9566,2181,0,0,1
9567,1976,0,0,1
9568,1373,1,0,0
9569,587,1,0,0
9570,559,0,0,0
9571,2189,0,1,1
9572,1764,0,0,0
9573,1845,0,0,1
9574,1544,0,0,1
9575,2720,0,0,1
9576,565,0,0,0
9577,1233,0,0,0
9578,1983,1,0,1
9579,1413,2,0,1
9580,2496,0,0,1
9581,2603,0,0,1
9582,2564,0,0,1
9583,2727,0,0,1
9584,806,0,0,0
9585,2407,0,1,1
9586,2336,1,0,1
9587,1143,0,0,0
9588,1300,2,0,1
9589,2436,1,0,0
9590,2546,0,0,1
9591,2791,0,1,1
9592,665,2,0,0
9593,1333,0,0,0
9594,465,1,0,1
9595,1603,1,0,1
9596,2043,1,1,1
9597,651,1,0,0
9598,553,1,1,0
9599,433,0,0,0
9600,2310,1,0,1
9601,1766,0,0,0
9602,587,0,0,0
9603,599,0,0,0
9604,690,0,0,0
9605,1651,1,0,1
9606,1573,0,0,1
9607,804,0,0,0
9608,2855,0,1,1
9609,2673,0,0,1
9610,2862,0,0,1
9611,1956,0,1,0
9612,2053,1,0,1
9613,2768,0,0,1
9614,553,0,0,0
9615,977,0,0,0
9616,2810,1,0,1
9617,2747,0,0,1
9618,1716,0,0,1
9619,1126,0,0,0
9620,1255,2,2,1
9621,1213,0,0,0
9622,1374,0,0,0
9623,1004,0,0,0
9624,710,0,0,0
9625,765,1,0,1
9626,1127,1,0,0
9627,2019,0,0,0
9628,1775,0,0,0
9629,2602,0,1,1
9630,1069,0,0,0
9631,2015,0,0,1
9632,1581,1,1,1
9633,1978,1,0,1
9634,1117,0,0,1
9635,2789,1,1,1
9636,2126,0,0,0
9637,2710,0,1,1
9638,966,1,1,1
9639,775,0,1,1
9640,706,2,0,0
9641,1720,0,2,1
9642,1061,0,1,1
9643,1053,0,1,1
9644,833,0,0,0
9645,2709,0,0,1
9646,2012,0,0,1
9647,2302,1,0,1
9648,2484,0,1,1
9649,499,0,0,0
9650,1122,0,0,0
9651,659,1,0,0
9652,1064,0,0,0
9653,929,1,0,1
9654,1360,1,1,0
9655,993,0,0,0
9656,773,0,1,1
9657,687,0,0,0
9658,1512,0,0,0
9659,1419,0,0,1
9660,1036,0,1,1
9661,1229,0,0,0
9662,927,0,0,0
9663,1971,0,0,1
9664,1161,1,0,0
9665,2949,0,0,1
9666,562,1,0,0
9667,579,1,0,0
9668,713,0,0,0
9669,1705,0,0,0
9670,435,0,1,1
9671,1057,0,0,1
9672,453,1,1,0
9673,2139,0,1,1
9674,440,1,0,0
9675,525,0,1,0
9676,2754,0,2,1
9677,552,0,1,0
9678,789,1,0,0
9679,1344,0,0,1
9680,644,0,0,0
9681,1188,0,0,0
9682,2969,0,1,1
9683,1643,0,0,1
9684,1939,0,0,1
9685,580,0,0,0
9686,1674,0,0,1
9687,2301,0,1,1
9688,2335,0,0,1
9689,669,0,1,0
9690,1529,0,1,0
9691,2136,0,0,1
9692,741,0,0,0
9693,653,0,0,0
9694,1347,0,0,1
9695,1713,0,1,1
9696,1860,0,1,1
9697,1444,0,1,1
9698,2715,0,0,1
9699,2450,0,1,1
9700,1148,0,0,1
9701,2904,0,1,1
9702,2363,0,0,1
9703,1680,1,0,1
9704,822,0,2,0
9705,1166,0,0,1
9706,1220,0,0,0
9707,1133,1,0,0
9708,2642,0,0,1
9709,1926,1,0,0
9710,2030,0,1,0
9711,1851,2,0,1
9712,1186,0,0,0
9713,584,0,0,0
9714,2228,0,0,1
9715,619,1,0,0
9716,550,0,0,0
9717,2342,4,4,1
9718,831,1,1,1
9719,2505,0,1,1
9720,866,0,0,0
9721,2398,1,0,1
9722,856,0,0,0
9723,1042,1,0,1
9724,2898,0,1,1
9725,840,0,0,0
9726,551,2,2,1
9727,2540,1,1,1
9728,720,0,1,0
9729,657,0,1,1
9730,2198,0,1,1
9731,1767,0,0,1
9732,768,0,0,1
9733,2341,0,0,1
9734,2580,0,2,1
9735,2543,0,1,1
9736,1203,0,0,0
9737,2676,1,0,1
9738,555,0,0,1
9739,2393,0,1,1
9740,2203,0,0,0
9741,2789,0,1,1
9742,700,0,0,1
9743,2786,0,0,1
9744,2760,0,0,1
9745,1691,0,2,1
9746,1093,0,0,1
9747,669,0,0,0
9748,1061,0,0,1
9749,1259,0,0,0
9750,2086,0,0,1
9751,726,0,1,1
9752,2022,0,0,1
9753,1857,0,0,1
9754,2782,0,2,1
9755,2757,0,0,1
9756,431,0,0,0
9757,2627,0,1,1
9758,1640,1,0,1
9759,1408,0,1,1
9760,1529,1,0,0
9761,804,0,0,0
9762,1829,0,2,1
9763,2482,2,2,1
9764,637,0,0,0
9765,1046,0,2,0
9766,764,0,0,0
9767,992,0,0,1
9768,995,0,0,0
9769,1771,0,0,1
9770,837,0,0,0
9771,1689,0,0,0
9772,943,0,0,0
9773,2634,0,0,1
9774,2725,0,1,1
9775,416,0,0,1
9776,804,1,0,0
9777,568,0,0,0
9778,1871,0,0,1
9779,599,0,0,0
9780,1648,1,0,0
9781,2706,0,0,1
9782,2594,0,0,0
9783,2187,0,1,1
9784,445,0,0,0
9785,1114,0,1,1
9786,2104,0,0,1
9787,2447,0,0,0
9788,1465,0,0,0
9789,1086,0,0,0
9790,1427,0,0,0
9791,873,0,0,0
9792,1519,0,0,1
9793,2844,0,0,1
9794,2149,0,0,1
9795,1185,0,0,1
9796,1543,0,0,0
9797,1654,1,0,1
9798,2448,0,0,1
9799,1779,0,0,1
9800,401,0,0,1
9801,1008,0,1,0
9802,972,0,1,0
9803,1642,0,0,0
9804,921,0,0,1
9805,936,0,1,1
9806,2812,0,0,1
9807,1997,1,0,0
9808,1930,0,0,1
9809,1956,1,0,0
9810,448,0,0,0
9811,2223,0,0,1
9812,2315,0,0,0
9813,2659,0,0,1
9814,1612,0,1,1
9815,2689,0,0,1
9816,1122,0,0,1
9817,734,0,0,0
9818,2129,0,1,1
9819,865,0,0,1
9820,2456,0,0,1
9821,1259,0,1,0
9822,1332,0,0,1
9823,1586,0,0,1
9824,1100,1,0,0
9825,830,0,0,0
9826,1228,0,1,0
9827,2425,0,0,0
9828,1130,2,0,1
9829,2194,0,0,1
9830,2203,0,1,1
9831,2998,1,0,1
9832,1973,0,0,1
9833,1210,0,0,0
9834,1057,0,0,0
9835,1609,0,0,0
9836,2640,3,3,1
9837,1605,0,0,1
9838,2073,0,1,1
9839,438,4,4,0
9840,1960,0,0,0
9841,823,0,0,0
9842,1421,0,0,1
9843,594,0,0,0
9844,960,0,0,0
9845,1148,1,0,1
9846,2976,0,0,1
9847,2198,0,1,0
9848,1416,0,0,0
9849,2929,0,0,1
9850,1598,1,0,0
9851,1150,0,0,1
9852,1222,0,0,0
9853,2144,1,0,1
9854,1653,0,0,1
9855,2082,0,0,1
9856,1677,0,0,0
9857,2645,0,0,1
9858,2464,0,0,1
9859,2405,0,1,1
9860,2250,1,0,0
9861,1194,1,0,0
9862,864,0,1,0
9863,1539,0,0,0
9864,722,0,0,1
9865,2143,0,0,1
9866,885,0,0,0
9867,1271,0,0,0
9868,2305,0,1,1
9869,1156,0,0,0
9870,1389,0,1,1
9871,1229,0,1,0
9872,1751,0,0,1
9873,2727,0,0,1
9874,813,0,1,0
9875,1573,0,0,1
9876,2273,0,0,1
9877,1311,0,0,1
9878,903,1,0,1
9879,2472,0,1,0
9880,2023,1,0,1
9881,1539,0,0,1
9882,2263,0,0,1
9883,2429,1,0,1
9884,843,0,3,1
9885,1116,0,0,1
9886,2533,1,0,1
9887,2958,0,0,1
9888,1405,0,0,0
9889,2044,0,0,1
9890,956,0,0,0
9891,2674,0,0,1
9892,848,1,0,0
9893,1285,0,0,0
9894,1515,0,0,0
9895,1038,0,0,1
9896,1597,1,0,0
9897,1662,0,2,0
9898,1460,0,1,0
9899,1744,0,0,1
9900,2795,0,0,1
9901,2276,0,0,0
9902,699,1,1,0
9903,2285,2,0,0
9904,2307,0,0,1
9905,2328,2,2,1
9906,2271,1,0,0
9907,518,0,0,0
9908,2524,0,2,1
9909,1559,0,2,0
9910,2874,0,0,1
9911,1842,0,0,1
9912,2791,0,0,1
9913,1246,0,0,0
9914,2210,1,0,1
9915,1884,0,1,0
9916,2044,0,0,0
9917,884,0,0,0
9918,1726,0,0,0
9919,1908,0,0,1
9920,1166,0,1,0
9921,2777,1,1,1
9922,2410,0,0,1
9923,1297,0,0,0
9924,1204,0,0,0
9925,1145,0,1,0
9926,968,0,1,0
9927,1685,0,0,0
9928,2779,0,0,1
9929,2427,0,0,1
9930,2144,0,1,0
9931,2216,1,0,1
9932,1090,0,0,1
9933,1757,2,0,0
9934,860,0,0,0
9935,459,0,0,0
9936,1282,0,1,0
9937,1552,0,0,1
9938,1831,0,1,1
9939,2837,0,0,1
9940,1586,0,0,0
9941,522,0,1,0
9942,2861,1,0,1
9943,1003,0,0,0
9944,1201,0,0,1
9945,2921,0,0,1
9946,1792,0,0,1
9947,2226,0,0,1
9948,772,0,0,0
9949,2603,0,0,1
9950,2375,0,0,1
9951,845,0,0,0
9952,1520,0,1,0
9953,783,0,1,1
9954,486,0,0,1
9955,2074,1,0,0
9956,1133,0,0,0
9957,2296,0,0,1
9958,2697,1,0,1
9959,731,0,0,1
9960,609,0,0,0
9961,2979,0,0,1
9962,2989,0,0,1
9963,1704,0,0,0
9964,1080,0,1,1
9965,2449,0,0,1
9966,2393,0,0,1
9967,2100,0,1,0
9968,2826,0,1,1
9969,2194,0,1,1
9970,1525,0,0,1
9971,2574,0,0,0
9972,672,1,0,0
9973,1466,0,1,1
9974,565,1,0,0
9975,2052,2,2,1
9976,1215,0,0,0
9977,2456,0,0,1
9978,1232,0,1,0
9979,1946,0,2,1
9980,979,0,0,0
9981,911,0,2,1
9982,454,0,0,1
9983,2853,0,0,1
9984,1645,0,0,0
9985,2590,1,0,1
9986,2139,0,0,0
9987,2335,0,1,1
9988,1641,0,0,0
9989,888,0,1,0
9990,733,1,1,0
9991,2685,0,0,1
9992,2103,0,0,1
9993,1733,0,0,0
9994,924,0,0,1
9995,981,0,0,1
9996,1773,0,0,1
9997,1266,0,0,1
9998,1521,1,0,0
9999,1919,1,0,1
10000,1183,0,0,0
10001,2216,0,0,1
10002,2931,0,0,1
10003,2094,1,1,1
10004,1883,2,2,1
10005,2669,0,0,1
10006,1350,1,1,1
10007,1318,0,0,0
10008,1684,0,0,0
10009,1796,0,0,0
10010,2528,0,0,1
10011,2363,0,0,1
10012,1975,0,0,1
10013,1572,0,0,1
10014,1172,0,0,0
